Project_ID,DO_No,WH_Name,Invoice_No,Ord_Type,Ord_Status,Ord_Date,request_Date,Schedule_Date,Complete_Date,Cust_Code,Cust_Name,Cust_Order_No,Carrier,Priority,Remark,Delivery_Notes,Carrier_Notified_date,Address_1,Address_2,Address_3,Address_4,City,State,Country,Zip,Ord_Type_Desc,Shipping_Route,Total_Weight,Total_Volume,Line_Item_No,SKU,Req_Qty,Alloc_Qty,L_Code,Serial_No,Lot_No,PO_No,PO_No2,Quantity,Owner_ID,cf_owner_Name,Grp,Unit_Rate,Permit_Nbr,mobile_Enabled_Ind,Mobile_Released_Time,Mobile_Pick_Start_Time,Mobile_Pick_Complete_Time,Mobile_User_Assigned,Batch_Code
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,12.0,0.144,1,100003975,4,4,J10541,-,-,2524275327,000040,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.5,0.006909375,2,100034343,5,5,J10345,-,-,2524326071,000030,5,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,9.5,0.05728725,3,100060485,1,1,J10541,-,-,2524247630,000020,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,19.918,0.08786,4,101363038,46,46,J10545,-,-,2524250319,000020,46,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.5,0.0096,5,101696085,1,1,J10345,-,-,2524275327,000020,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,3.84,0.010584,6,101974874,24,24,JA0133,-,-,2524263422,000010,24,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,9.2,0.055671,7,101988554,4,4,J10542,-,-,2524272836,000010,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,5.0,0.029521799999999997,8,102089660,2,2,J10541,-,-,2524301848,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,2.625,0.01332,9,102263891,1,1,T10245,-,-,2524253582,000030,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,2.4,0.014,10,102265323,1,1,T10247,-,-,2524336235,000010,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,0.339,0.000954,11,102349367,3,3,J10542,-,-,2524232653,000030,3,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,3.14,0.01082,12,102349376,10,10,J10541,-,-,2524232653,000120,10,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,7.0,0.05565,13,102442028,2,2,J10541,-,-,2524266497,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,7.336,0.092169,14,102527399,8,8,J10541,-,-,2524298911,000150,8,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,37.8,0.280908,15,102779167,6,6,J10545,-,-,2524310948,000080,6,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,5.5,0.04283635,16,102820603,5,5,T10306,-,-,2524386388,000060,5,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.4,0.0256,17,103261952,5,4,J10340,-,-,2524262862,000010,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.1,0.0064,17,103261952,5,1,J10340,-,-,2524288887,000010,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.4,0.0256,18,103261954,24,4,J10537,-,-,2524279603,000020,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,22.0,0.128,18,103261954,24,20,J10537,-,-,2524282136,000010,20,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,5.5,0.032,19,103261956,5,5,J10137,-,-,2524308454,000010,5,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.8,0.006919,20,103465704,2,2,J10345,-,-,2524313668,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,5.4,0.05499899999999999,21,103564236,9,9,J10134,-,-,2524239509,000060,9,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.0,0.010625472,22,103870764,2,2,JA0135,-,-,2524313477,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.0,0.010625472,23,103870785,2,2,JA0138,-,-,2524316007,000020,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.864,0.03393495,24,104413634,19,19,T10347,-,-,2524307398,000040,19,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.2,0.00567,25,104608362,1,1,J10139,-,-,2524341556,000020,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,14.1,0.062302500000000004,26,105020112,2,1,J10543,-,-,2524287594,000070,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,14.1,0.062302500000000004,26,105020112,2,1,J10543,-,-,2524291619,000080,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,0.868,0.004094444444,27,105757628,4,4,JA0135,-,-,2524303857,000010,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.0,0.002797916667,28,105801652,1,1,JA0138,-,-,2524364879,000010,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.8,0.014646853999999999,29,105916306,1,1,T10342,-,-,2524345480,000030,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.3,0.058909500000000004,30,106033306,4,4,J10542,-,-,2524308314,000010,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,8.52,0.0779085,31,106109775,12,12,R10214,-,-,2524351723,000020,12,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,3.27,0.031390848,32,106109787,3,3,J10144,-,-,2524351723,000030,3,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.09,0.010463616,33,106109788,1,1,JA0139,-,-,2524373412,000050,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,7.92,0.0959175,34,106109791,21,9,R10346,-,-,2524371566,000010,9,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,10.56,0.12789,34,106109791,21,12,R10346,-,-,2524375466,000010,12,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,2.46,0.025363545,35,106109805,3,3,J10138,-,-,2524367158,000030,3,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.64,0.016909030000000002,36,106109843,2,2,JA0138,-,-,2524264181,000010,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,12.6,0.0966735,37,106195756,24,3,J10528,-,-,MAPLETREE/,MAPLETREE/,3,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,8.4,0.06444899999999999,37,106195756,24,2,J10528,-,-,2524300614,000050,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,58.8,0.45114299999999996,37,106195756,24,14,J10528,-,-,2524312017,000010,14,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,4.2,0.032224499999999996,37,106195756,24,1,J10528,-,-,2524284223,000020,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,16.8,0.12889799999999998,37,106195756,24,4,J10528,-,-,2524277007,000010,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,0.83,0.00194392,38,106224102,10,10,T10246,-,-,2524267813,000010,10,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,3.5,0.038085839999999996,39,106293258,1,1,Q10217,-,-,2524382555,000010,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,12.0,0.0422592,40,106307137,4,4,J10143,-,-,2524332152,000040,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,8.47,0.00311454,41,106354154,32,22,Q10450,-,-,2524258639,000040,22,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,3.85,0.0014157,41,106354154,32,10,Q10450,-,-,2524259025,000040,10,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,0.55,0.00074,42,106354155,10,10,Q10450,-,-,2524259025,000070,10,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.1,0.0032603999999999997,43,106354157,20,20,T10246,-,-,2524273748,000030,20,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.155,0.00342342,44,106354158,21,21,JA0130,-,-,2524274960,000030,21,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,6.16,0.002480016,45,106354160,8,8,Q10450,-,-,2524361985,000010,8,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,3.96,0.00143748,46,106354161,9,9,J10345,-,-,2524274960,000010,9,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,3.3,0.0011979,47,106354172,103,10,Q10450,-,-,2524262230,000020,10,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,30.69,0.01114047,47,106354172,103,93,Q10450,-,-,2524259025,000010,93,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,1.1,0.0010716,48,106354174,34,20,J10528,-,-,2524274960,000020,20,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,0.77,0.0007501200000000001,48,106354174,34,14,J10528,-,-,2524273748,000010,14,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,12.0,0.33314974999999997,49,106370066,1,1,T10447,-,-,2524341461,000020,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,33.15,0.13872,50,106427711,17,17,S10344,-,-,2524334331,000030,17,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,19.5,0.08427699,51,106505928,4,3,T10223,-,-,2524302332,000030,3,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,6.5,0.028092330000000002,51,106505928,4,1,T10223,-,-,2524292816,000070,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,32.5,0.14046165,52,106505929,5,5,J10131,-,-,2524327630,000130,5,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-S0855081,MENLO BTS,SG00SCRP31MAR25 - A,S,C,4/1/2025 10:01:37.927,4/30/2025 00:00:00,4/17/2025 08:04:04.567,4/17/2025 08:04:04.567,PHS-SCRAP,PHS-SCRAP,,,1.0,,,,,,,,,,,,Sale,,20.0,0.26213200000000003,53,106506136,1,1,R10117,-,-,2524325004,000010,1,189704,SG00(S),,,,,,,,,-
